id,organization,sector,region,country,annual_consumption_mwh,current_renewable_pct,grid_carbon_intensity_gco2_kwh,esg_pressure,contract_renewal_months,data_quality,lead_score,tier,buying_stage,estimated_annual_opportunity_value,recommended_offering,rationale,esg_pressure_label
SYN-004323,Europe Steel Works 4323,Steel,Europe,Sweden,29624739.6,9.6,253.9,0.836,23.8,synthetic,69.32,B,Early / Long Horizon,65980220.04,Decarbonization Advisory,"29,624,740 MWh/yr; 90% decarbonization gap; grid 254 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure high.",High
SYN-008821,North America Steel Works 8821,Steel,North America,United States,17739439.9,14.6,328.1,0.619,10.7,synthetic,69.32,B,Evaluating,37912730.95,Decarbonization Advisory,"17,739,440 MWh/yr; 85% decarbonization gap; grid 328 gCO2/kWh; evaluating (~11 mo to renewal); ESG pressure medium.",Medium
SYN-002017,Middle East Refining Complex 2017,Oil & Gas,Middle East,Saudi Arabia,10365571.6,19.0,539.9,0.333,7.1,synthetic,69.31,B,Evaluating,24887737.41,Corporate PPA,"10,365,572 MWh/yr; 81% decarbonization gap; grid 540 gCO2/kWh; evaluating (~7 mo to renewal); ESG pressure medium.",Medium
SYN-003717,North America Mobility Works 3717,Automotive Manufacturing,North America,United States,4525137.6,18.1,386.9,0.649,5.8,synthetic,69.31,B,In Renewal Window,17207740.75,Corporate PPA,"4,525,138 MWh/yr; 82% decarbonization gap; grid 387 gCO2/kWh; in renewal window (~6 mo to renewal); ESG pressure medium.",Medium
SYN-003864,North America Petrochem Complex 3864,Chemicals,North America,Canada,22704615.2,34.7,339.3,0.6,5.4,synthetic,69.31,B,In Renewal Window,53746365.1,Energy Efficiency Retrofit,"22,704,615 MWh/yr; 65% decarbonization gap; grid 339 gCO2/kWh; in renewal window (~5 mo to renewal); ESG pressure medium.",Medium
SYN-004348,China Mining Operations 4348,Mining & Metals,China,China,15253152.4,21.6,562.1,0.637,26.9,synthetic,69.31,B,Early / Long Horizon,46015710.16,Corporate PPA,"15,253,152 MWh/yr; 78% decarbonization gap; grid 562 gCO2/kWh; early / long horizon (~27 mo to renewal); ESG pressure medium.",Medium
SYN-007289,North America Gas Processing 7289,Oil & Gas,North America,Mexico,11521323.0,6.6,333.0,0.739,15.7,synthetic,69.31,B,Evaluating,30662849.03,Decarbonization Advisory,"11,521,323 MWh/yr; 93% decarbonization gap; grid 333 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure high.",High
SYN-008800,China Light Metals 8800,Aluminium,China,China,46042007.9,34.8,642.5,0.561,45.1,synthetic,69.31,B,Locked-in (long contract),95270122.75,Corporate PPA,"46,042,008 MWh/yr; 65% decarbonization gap; grid 642 gCO2/kWh; locked-in (long contract) (~45 mo to renewal); ESG pressure medium.",Medium
SYN-000668,Europe Metalworks 0668,Steel,Europe,United Kingdom,32085453.2,27.5,254.7,0.911,15.8,synthetic,69.3,B,Evaluating,61122788.35,Battery Storage,"32,085,453 MWh/yr; 72% decarbonization gap; grid 255 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure high.",High
SYN-002535,China Metalworks 2535,Steel,China,China,20021291.8,18.4,577.8,0.565,26.0,synthetic,69.3,B,Early / Long Horizon,41420048.48,Corporate PPA,"20,021,292 MWh/yr; 82% decarbonization gap; grid 578 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure medium.",Medium
SYN-007568,China Cement Co 7568,Cement,China,China,6257612.8,5.9,606.6,0.553,16.4,synthetic,69.3,B,Evaluating,14353712.24,Corporate PPA,"6,257,613 MWh/yr; 94% decarbonization gap; grid 607 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
SYN-003565,North America Wafer Fab 3565,Semiconductor,North America,Canada,21672665.1,29.7,376.8,0.585,21.1,synthetic,69.29,B,Early / Long Horizon,74118347.38,Corporate PPA,"21,672,665 MWh/yr; 70% decarbonization gap; grid 377 gCO2/kWh; early / long horizon (~21 mo to renewal); ESG pressure medium.",Medium
SYN-000239,North America Steel Works 0239,Steel,North America,Mexico,29844795.2,25.9,333.8,0.695,14.3,synthetic,69.28,B,Evaluating,57713864.96,Battery Storage,"29,844,795 MWh/yr; 74% decarbonization gap; grid 334 gCO2/kWh; evaluating (~14 mo to renewal); ESG pressure high.",High
SYN-004227,North America Mineral Resources 4227,Mining & Metals,North America,United States,11771819.8,14.3,402.7,0.711,19.0,synthetic,69.28,B,Early / Long Horizon,37833451.66,Corporate PPA,"11,771,820 MWh/yr; 86% decarbonization gap; grid 403 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure high.",High
SYN-004331,China Mining Operations 4331,Mining & Metals,China,China,6953652.4,30.6,527.1,0.531,0.3,synthetic,69.28,B,In Renewal Window,19288041.03,Corporate PPA,"6,953,652 MWh/yr; 69% decarbonization gap; grid 527 gCO2/kWh; in renewal window (~0 mo to renewal); ESG pressure medium.",Medium
SYN-007223,North America Semiconductor Works 7223,Semiconductor,North America,Mexico,6536460.6,11.0,372.5,0.698,18.5,synthetic,69.28,B,Early / Long Horizon,26387691.44,Corporate PPA,"6,536,461 MWh/yr; 89% decarbonization gap; grid 372 gCO2/kWh; early / long horizon (~18 mo to renewal); ESG pressure high.",High
SYN-007245,China Steel Mill 7245,Steel,China,China,26322159.6,12.9,545.2,0.507,29.7,synthetic,69.28,B,Early / Long Horizon,57061177.58,Corporate PPA,"26,322,160 MWh/yr; 87% decarbonization gap; grid 545 gCO2/kWh; early / long horizon (~30 mo to renewal); ESG pressure medium.",Medium
SYN-007593,China Steel Works 7593,Steel,China,China,5021346.4,3.6,640.0,0.586,19.7,synthetic,69.28,B,Early / Long Horizon,11725848.11,Corporate PPA,"5,021,346 MWh/yr; 96% decarbonization gap; grid 640 gCO2/kWh; early / long horizon (~20 mo to renewal); ESG pressure medium.",Medium
SYN-009399,China Steel Mill 9399,Steel,China,China,16754778.5,25.9,512.8,0.571,14.0,synthetic,69.28,B,Evaluating,32400390.66,Corporate PPA,"16,754,778 MWh/yr; 74% decarbonization gap; grid 513 gCO2/kWh; evaluating (~14 mo to renewal); ESG pressure medium.",Medium
SYN-000521,Europe Chemical Park 0521,Chemicals,Europe,Italy,16427455.6,11.5,226.8,0.927,18.7,synthetic,69.27,B,Early / Long Horizon,48033880.17,Energy Efficiency Retrofit,"16,427,456 MWh/yr; 88% decarbonization gap; grid 227 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure high.",High
SYN-001820,Europe Chemical Park 1820,Chemicals,Europe,United Kingdom,15850927.9,20.8,271.4,0.87,13.3,synthetic,69.27,B,Evaluating,42810186.07,Energy Efficiency Retrofit,"15,850,928 MWh/yr; 79% decarbonization gap; grid 271 gCO2/kWh; evaluating (~13 mo to renewal); ESG pressure high.",High
SYN-004018,East Asia Aluminium Smelter 4018,Aluminium,East Asia (ex-China),Taiwan,41313381.3,33.9,478.9,0.727,29.0,synthetic,69.27,B,Early / Long Horizon,86266471.49,Corporate PPA,"41,313,381 MWh/yr; 66% decarbonization gap; grid 479 gCO2/kWh; early / long horizon (~29 mo to renewal); ESG pressure high.",High
SYN-004758,North America Steel Mill 4758,Steel,North America,Canada,17526675.2,14.9,360.0,0.593,11.9,synthetic,69.27,B,Evaluating,37363366.19,Corporate PPA,"17,526,675 MWh/yr; 85% decarbonization gap; grid 360 gCO2/kWh; evaluating (~12 mo to renewal); ESG pressure medium.",Medium
SYN-004184,China Commerce Network 4184,Retail / E-commerce,China,China,6214249.8,26.1,631.4,0.54,23.2,synthetic,69.26,B,Early / Long Horizon,25988614.09,Corporate PPA,"6,214,250 MWh/yr; 74% decarbonization gap; grid 631 gCO2/kWh; early / long horizon (~23 mo to renewal); ESG pressure medium.",Medium
SYN-004558,India Mobile Operator 4558,Telecom,India,India,8523340.3,45.3,686.1,0.519,16.6,synthetic,69.26,B,Evaluating,27012170.08,Corporate PPA,"8,523,340 MWh/yr; 55% decarbonization gap; grid 686 gCO2/kWh; evaluating (~17 mo to renewal); ESG pressure medium.",Medium
SYN-006700,India Petrochem Complex 6700,Chemicals,India,India,20149401.2,33.7,704.9,0.35,22.0,synthetic,69.26,B,Early / Long Horizon,48181248.15,Corporate PPA,"20,149,401 MWh/yr; 66% decarbonization gap; grid 705 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure medium.",Medium
SYN-003105,East Asia Wafer Fab 3105,Semiconductor,East Asia (ex-China),South Korea,5828878.3,45.3,500.7,0.69,2.0,synthetic,69.25,B,In Renewal Window,16933474.35,Corporate PPA,"5,828,878 MWh/yr; 55% decarbonization gap; grid 501 gCO2/kWh; in renewal window (~2 mo to renewal); ESG pressure high.",High
SYN-005185,East Asia Retail Group 5185,Retail / E-commerce,East Asia (ex-China),Taiwan,7237206.8,19.9,406.8,0.667,18.0,synthetic,69.25,B,Evaluating,32016679.16,Corporate PPA,"7,237,207 MWh/yr; 80% decarbonization gap; grid 407 gCO2/kWh; evaluating (~18 mo to renewal); ESG pressure high.",High
SYN-005882,Europe Metalworks 5882,Steel,Europe,France,20773758.2,26.2,266.3,0.869,9.6,synthetic,69.25,B,Evaluating,40060115.31,Battery Storage,"20,773,758 MWh/yr; 74% decarbonization gap; grid 266 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure high.",High
SYN-006629,North America Chemical Park 6629,Chemicals,North America,Canada,17889955.7,31.7,387.0,0.622,8.0,synthetic,69.25,B,Evaluating,43637179.94,Corporate PPA,"17,889,956 MWh/yr; 68% decarbonization gap; grid 387 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
SYN-001691,China Steel Mill 1691,Steel,China,China,6634863.9,9.0,636.3,0.453,15.9,synthetic,69.24,B,Evaluating,14848825.41,Corporate PPA,"6,634,864 MWh/yr; 91% decarbonization gap; grid 636 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
SYN-001755,Southeast Asia Specialty Chemicals 1755,Chemicals,Southeast Asia,Indonesia,11150716.8,9.3,483.9,0.455,16.9,synthetic,69.24,B,Evaluating,33193453.77,Corporate PPA,"11,150,717 MWh/yr; 91% decarbonization gap; grid 484 gCO2/kWh; evaluating (~17 mo to renewal); ESG pressure medium.",Medium
SYN-003298,India Upstream Operations 3298,Oil & Gas,India,India,3910402.8,19.9,770.0,0.55,13.8,synthetic,69.24,B,Evaluating,9314970.51,Corporate PPA,"3,910,403 MWh/yr; 80% decarbonization gap; grid 770 gCO2/kWh; evaluating (~14 mo to renewal); ESG pressure medium.",Medium
SYN-006257,India Auto Manufacturing 6257,Automotive Manufacturing,India,India,5113144.0,20.7,699.0,0.447,21.6,synthetic,69.24,B,Early / Long Horizon,19005044.93,Corporate PPA,"5,113,144 MWh/yr; 79% decarbonization gap; grid 699 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure medium.",Medium
SYN-006756,North America Specialty Chemicals 6756,Chemicals,North America,Mexico,17635848.4,17.9,397.7,0.659,18.9,synthetic,69.24,B,Early / Long Horizon,48858354.41,Corporate PPA,"17,635,848 MWh/yr; 82% decarbonization gap; grid 398 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure medium.",Medium
SYN-009578,Europe Upstream Operations 9578,Oil & Gas,Europe,Poland,22559001.6,11.6,230.7,0.939,22.3,synthetic,69.24,B,Early / Long Horizon,57669831.69,Decarbonization Advisory,"22,559,002 MWh/yr; 88% decarbonization gap; grid 231 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure high.",High
REAL-0049,Toyota Motor (Manufacturing),Automotive Manufacturing,East Asia (ex-China),Japan,6000000.0,25.0,450.0,0.7,12.0,public-estimate,69.23,B,Evaluating,21450000.0,Corporate PPA,"6,000,000 MWh/yr; 75% decarbonization gap; grid 450 gCO2/kWh; evaluating (~12 mo to renewal); ESG pressure high.",High
SYN-000608,East Asia Foundry 0608,Semiconductor,East Asia (ex-China),Taiwan,4129383.5,15.1,484.3,0.759,18.8,synthetic,69.23,B,Early / Long Horizon,16111615.6,Corporate PPA,"4,129,384 MWh/yr; 85% decarbonization gap; grid 484 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure high.",High
SYN-002122,China Aluminium Smelter 2122,Aluminium,China,China,12937071.1,10.4,513.5,0.489,21.4,synthetic,69.23,B,Early / Long Horizon,33398342.75,Corporate PPA,"12,937,071 MWh/yr; 90% decarbonization gap; grid 514 gCO2/kWh; early / long horizon (~21 mo to renewal); ESG pressure medium.",Medium
SYN-002327,India Petrochem Complex 2327,Chemicals,India,India,10683641.5,8.6,713.1,0.547,46.9,synthetic,69.23,B,Locked-in (long contract),31982549.19,Corporate PPA,"10,683,642 MWh/yr; 91% decarbonization gap; grid 713 gCO2/kWh; locked-in (long contract) (~47 mo to renewal); ESG pressure medium.",Medium
SYN-003782,China Petrochem Complex 3782,Chemicals,China,China,7372660.9,27.1,638.2,0.623,15.3,synthetic,69.23,B,Evaluating,18797336.23,Corporate PPA,"7,372,661 MWh/yr; 73% decarbonization gap; grid 638 gCO2/kWh; evaluating (~15 mo to renewal); ESG pressure medium.",Medium
SYN-005380,China Alumina Refinery 5380,Aluminium,China,China,35104326.2,43.7,597.7,0.638,25.6,synthetic,69.23,B,Early / Long Horizon,66076873.21,Corporate PPA,"35,104,326 MWh/yr; 56% decarbonization gap; grid 598 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure medium.",Medium
SYN-005087,China Metalworks 5087,Steel,China,China,33582916.1,22.5,571.6,0.59,31.9,synthetic,69.22,B,Early / Long Horizon,66997917.62,Corporate PPA,"33,582,916 MWh/yr; 78% decarbonization gap; grid 572 gCO2/kWh; early / long horizon (~32 mo to renewal); ESG pressure medium.",Medium
SYN-006792,China Commerce Network 6792,Retail / E-commerce,China,China,8627977.6,22.6,578.9,0.492,25.4,synthetic,69.22,B,Early / Long Horizon,37260784.06,Corporate PPA,"8,627,978 MWh/yr; 77% decarbonization gap; grid 579 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure medium.",Medium
SYN-000867,East Asia Steel Works 0867,Steel,East Asia (ex-China),Japan,9788582.5,14.8,499.7,0.751,18.3,synthetic,69.21,B,Early / Long Horizon,20884919.62,Corporate PPA,"9,788,582 MWh/yr; 85% decarbonization gap; grid 500 gCO2/kWh; early / long horizon (~18 mo to renewal); ESG pressure high.",High
SYN-001889,China Chemical Park 1889,Chemicals,China,China,2835090.5,6.6,532.4,0.583,5.4,synthetic,69.21,B,In Renewal Window,8623211.26,Corporate PPA,"2,835,090 MWh/yr; 93% decarbonization gap; grid 532 gCO2/kWh; in renewal window (~5 mo to renewal); ESG pressure medium.",Medium
SYN-004321,China Metalworks 4321,Steel,China,China,12779753.3,17.3,559.1,0.54,18.0,synthetic,69.21,B,Evaluating,26691792.74,Corporate PPA,"12,779,753 MWh/yr; 83% decarbonization gap; grid 559 gCO2/kWh; evaluating (~18 mo to renewal); ESG pressure medium.",Medium
SYN-007210,Europe Steel Mill 7210,Steel,Europe,United Kingdom,11766742.0,14.2,233.0,0.979,10.2,synthetic,69.21,B,Evaluating,25232601.54,Decarbonization Advisory,"11,766,742 MWh/yr; 86% decarbonization gap; grid 233 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure high.",High
SYN-000326,Europe Steel Mill 0326,Steel,Europe,Italy,20079210.7,22.9,239.1,0.854,9.0,synthetic,69.2,B,Evaluating,39913455.03,Battery Storage,"20,079,211 MWh/yr; 77% decarbonization gap; grid 239 gCO2/kWh; evaluating (~9 mo to renewal); ESG pressure high.",High
SYN-003260,East Asia Distribution Retail 3260,Retail / E-commerce,East Asia (ex-China),Taiwan,6514947.7,41.4,491.5,0.769,11.7,synthetic,69.2,B,Evaluating,23358693.48,Corporate PPA,"6,514,948 MWh/yr; 59% decarbonization gap; grid 492 gCO2/kWh; evaluating (~12 mo to renewal); ESG pressure high.",High
SYN-007170,China Metalworks 7170,Steel,China,China,24141902.5,14.6,541.4,0.548,28.6,synthetic,69.2,B,Early / Long Horizon,51596074.02,Corporate PPA,"24,141,902 MWh/yr; 85% decarbonization gap; grid 541 gCO2/kWh; early / long horizon (~29 mo to renewal); ESG pressure medium.",Medium
SYN-001242,China Alumina Refinery 1242,Aluminium,China,China,15043960.1,19.1,547.2,0.581,23.5,synthetic,69.19,B,Early / Long Horizon,36088955.88,Corporate PPA,"15,043,960 MWh/yr; 81% decarbonization gap; grid 547 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure medium.",Medium
SYN-002051,East Asia Clinker Plant 2051,Cement,East Asia (ex-China),Taiwan,6585458.7,3.5,418.5,0.656,9.2,synthetic,69.19,B,Evaluating,15390216.98,Corporate PPA,"6,585,459 MWh/yr; 96% decarbonization gap; grid 418 gCO2/kWh; evaluating (~9 mo to renewal); ESG pressure medium.",Medium
SYN-002358,China Refining Complex 2358,Oil & Gas,China,China,14896940.6,5.2,639.0,0.539,36.4,synthetic,69.19,B,Locked-in (long contract),40084687.77,Corporate PPA,"14,896,941 MWh/yr; 95% decarbonization gap; grid 639 gCO2/kWh; locked-in (long contract) (~36 mo to renewal); ESG pressure medium.",Medium
SYN-002992,China Ore Processing 2992,Mining & Metals,China,China,4292968.5,16.4,590.4,0.517,9.3,synthetic,69.19,B,Evaluating,13553760.15,Corporate PPA,"4,292,968 MWh/yr; 84% decarbonization gap; grid 590 gCO2/kWh; evaluating (~9 mo to renewal); ESG pressure medium.",Medium
SYN-003006,India Telecom Networks 3006,Telecom,India,India,3755575.0,22.7,705.2,0.546,21.4,synthetic,69.19,B,Early / Long Horizon,14957704.11,Corporate PPA,"3,755,575 MWh/yr; 77% decarbonization gap; grid 705 gCO2/kWh; early / long horizon (~21 mo to renewal); ESG pressure medium.",Medium
SYN-003930,Europe Specialty Chemicals 3930,Chemicals,Europe,United Kingdom,15801144.8,27.1,251.0,0.927,9.8,synthetic,69.19,B,Evaluating,40286598.78,Energy Efficiency Retrofit,"15,801,145 MWh/yr; 73% decarbonization gap; grid 251 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure high.",High
SYN-008199,North America Steel Works 8199,Steel,North America,United States,25778122.6,6.9,383.0,0.577,24.5,synthetic,69.18,B,Early / Long Horizon,58665851.41,Corporate PPA,"25,778,123 MWh/yr; 93% decarbonization gap; grid 383 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure medium.",Medium
SYN-009185,China Metalworks 9185,Steel,China,China,17982712.5,28.2,605.3,0.634,22.5,synthetic,69.18,B,Early / Long Horizon,34030485.13,Corporate PPA,"17,982,712 MWh/yr; 72% decarbonization gap; grid 605 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure medium.",Medium
SYN-001757,China Steel Mill 1757,Steel,China,China,3998918.6,9.3,562.5,0.595,7.6,synthetic,69.17,B,Evaluating,8927985.67,Corporate PPA,"3,998,919 MWh/yr; 91% decarbonization gap; grid 562 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
SYN-002226,China Distribution Retail 2226,Retail / E-commerce,China,China,2849454.5,22.0,565.3,0.599,11.5,synthetic,69.17,B,Evaluating,12372331.44,On-site Solar,"2,849,454 MWh/yr; 78% decarbonization gap; grid 565 gCO2/kWh; evaluating (~12 mo to renewal); ESG pressure medium.",Medium
SYN-006022,Oceania Specialty Chemicals 6022,Chemicals,Oceania,New Zealand,16497881.3,21.4,407.6,0.656,16.4,synthetic,69.17,B,Evaluating,44319908.32,Corporate PPA,"16,497,881 MWh/yr; 79% decarbonization gap; grid 408 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure medium.",Medium
SYN-000919,North America Steel Mill 0919,Steel,North America,United States,14218442.9,8.5,359.0,0.678,16.0,synthetic,69.16,B,Evaluating,31948841.2,Corporate PPA,"14,218,443 MWh/yr; 92% decarbonization gap; grid 359 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure high.",High
SYN-004770,India Metalworks 4770,Steel,India,India,11695207.5,8.5,761.3,0.537,39.6,synthetic,69.16,B,Locked-in (long contract),26279131.25,Corporate PPA,"11,695,208 MWh/yr; 92% decarbonization gap; grid 761 gCO2/kWh; locked-in (long contract) (~40 mo to renewal); ESG pressure medium.",Medium
SYN-001647,North America Light Metals 1647,Aluminium,North America,Canada,50371125.4,29.0,353.6,0.733,27.0,synthetic,69.15,B,Early / Long Horizon,110363135.75,Corporate PPA,"50,371,125 MWh/yr; 71% decarbonization gap; grid 354 gCO2/kWh; early / long horizon (~27 mo to renewal); ESG pressure high.",High
SYN-003666,Southeast Asia Metalworks 3666,Steel,Southeast Asia,Thailand,20616943.2,24.0,473.7,0.391,10.2,synthetic,69.14,B,Evaluating,40574144.22,Corporate PPA,"20,616,943 MWh/yr; 76% decarbonization gap; grid 474 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure medium.",Medium
SYN-004194,Southeast Asia Auto Manufacturing 4194,Automotive Manufacturing,Southeast Asia,Thailand,4400653.3,21.6,529.7,0.485,8.3,synthetic,69.14,B,Evaluating,16226088.85,Corporate PPA,"4,400,653 MWh/yr; 78% decarbonization gap; grid 530 gCO2/kWh; evaluating (~8 mo to renewal); ESG pressure medium.",Medium
